,Div,Date,HomeTeam,AwayTeam,FTR,ID_FTR,AAG,AAS,AASO,AAF,AAC,AAY,AAR,HAG,HAS,HASO,HAF,HAC,HAY,HAR
70,F1,27/09/14,Lille,Bastia,H,2,-0.9636366860156549,-2.029178319154116,-1.4279552809917104,-0.3621746111425793,-0.840819679439376,0.45695788135794774,1.1426058881970538,-0.16542735728869262,-0.061551847694494996,-0.1431864191278622,0.9034247203188546,-1.2010258166979804,-1.4542197390197895,-0.5764917103103022
71,F1,27/09/14,Lorient,Evian Thonon Gaillard,A,0,-0.5640102832751088,-0.7173208202686304,-1.6443322445922353,-0.08323887166755842,-0.10916822872223118,-0.5108630859770129,-0.5801057629598292,-0.16542735728869262,-1.060734053632871,-0.3604079867505184,-1.2237937496386313,0.978304292970956,-0.489832063905683,-0.5764917103103022
72,F1,27/09/14,Metz,Reims,H,2,-0.9636366860156549,-1.263928111470916,-0.7788243901901362,-0.5016424808800898,-0.10916822872223118,-1.4786840533119736,-0.5801057629598292,0.6319651013664093,-0.172572092798759,0.7256998513627626,0.6197955909911899,-0.47458244680833495,-0.489832063905683,-0.5764917103103022
73,F1,27/09/14,Monaco,Nice,A,0,-0.5640102832751088,-1.1546066532304589,-1.4279552809917104,-0.08323887166755842,0.6224832219949136,-0.5108630859770129,-0.5801057629598292,-0.5641235866162436,0.4935493778268251,0.5084782837401064,-0.23109179699180457,1.7047476628606015,0.9567494487654766,1.180820247753968
74,F1,27/09/14,Montpellier,Guingamp,H,2,-0.9636366860156549,-1.3732495697113731,-0.9952013537906609,0.19569686780746248,-0.4749939540808036,-1.4786840533119736,-0.5801057629598292,-0.5641235866162436,-0.8386935634243431,-1.012072689618487,-0.7983500556471341,-0.11136076186351222,-1.4542197390197895,-0.5764917103103022
75,F1,27/09/14,Toulouse,Paris SG,D,1,1.4341217304276213,0.04792938741456938,0.5194373914130126,-1.3384496993051525,-0.4749939540808036,-0.5108630859770129,-0.5801057629598292,0.6319651013664093,0.38252913272256106,0.9429214189854187,-0.7983500556471341,0.25186092308131053,0.47455561120842343,-0.5764917103103022
76,F1,28/09/14,Bordeaux,Rennes,H,2,1.0344953276870752,-1.0452851949900017,-0.12969349938856178,-1.3384496993051525,0.25665749663634124,-0.5108630859770129,-0.5801057629598292,1.0306613306939603,-0.061551847694494996,-0.5776295543731746,0.33616646166352504,-0.8378041317531577,-1.9364135765768427,-0.5764917103103022
77,F1,28/09/14,Lens,Caen,D,1,-1.7628894914967468,-0.17071352906634485,-0.7788243901901362,-1.896321178255194,-0.840819679439376,-1.4786840533119736,2.8653175393539367,-0.16542735728869262,0.04946839740976902,0.07403514849479398,0.6197955909911899,0.6150826080261332,1.43894328632253,-0.5764917103103022
78,F1,28/09/14,Marseille,St Etienne,H,2,-0.9636366860156549,0.594536678616855,-0.34607046298908656,0.19569686780746248,0.9883089473534861,-0.9947735696444931,-0.5801057629598292,1.0306613306939603,2.0478328092865214,1.3773645542307311,1.045239284982687,0.25186092308131053,-0.9720259014627363,-0.5764917103103022
79,F1,28/09/14,Nantes,Lyon,D,1,0.6348689249465291,0.1572508456550265,0.5194373914130126,0.056228998069952026,-0.10916822872223118,-1.4786840533119736,-0.5801057629598292,-0.5641235866162436,0.9376303582438812,0.07403514849479398,0.9034247203188546,-0.11136076186351222,-1.4542197390197895,-0.5764917103103022
80,F1,03/10/14,Reims,Bordeaux,H,2,0.23524252220598316,0.48521522037639786,-0.7788243901901362,-0.22270674140506885,-0.4749939540808036,-1.9625945369794537,-0.5801057629598292,-0.9628198159437945,-1.282774543841399,-0.7948511219958307,-0.5147209263194693,-0.11136076186351222,-1.4542197390197895,-0.5764917103103022
81,F1,04/10/14,Bastia,Lorient,A,0,-0.16438388053456285,-0.7173208202686304,-0.7788243901901362,-1.477917569042663,0.6224832219949136,-0.5108630859770129,1.1426058881970538,-0.9628198159437945,-2.0599162595712475,-1.4465158248637993,-0.37290636165563695,-0.8378041317531577,0.47455561120842343,1.180820247753968
82,F1,04/10/14,Caen,Marseille,A,0,1.833748133168167,1.1411439698191406,2.034076136616686,-0.3621746111425793,2.085786123429203,-0.9947735696444931,-0.5801057629598292,-1.7602122745988964,-0.172572092798759,-0.7948511219958307,-1.9328665729577934,-0.8378041317531577,-1.4542197390197895,2.938132205818238
83,F1,04/10/14,Evian Thonon Gaillard,Metz,H,2,1.4341217304276213,0.3758937621359407,1.6013222094156365,0.8930362164950146,0.6224832219949136,-1.4786840533119736,-0.5801057629598292,-0.5641235866162436,-0.7276733183200791,-1.6637373924864556,-0.08927723232797218,-0.11136076186351222,-0.489832063905683,-0.5764917103103022
84,F1,04/10/14,Nice,Montpellier,D,1,-0.5640102832751088,-1.1546066532304589,-0.9952013537906609,-0.6411103506176001,-0.840819679439376,-1.4786840533119736,-0.5801057629598292,-0.5641235866162436,-1.1717542987371352,-1.4465158248637993,-0.08927723232797218,0.6150826080261332,-0.489832063905683,-0.5764917103103022
85,F1,04/10/14,Rennes,Lens,H,2,-0.16438388053456285,-0.4986779037877162,-0.34607046298908656,-0.22270674140506885,-0.4749939540808036,-0.026952602309532562,-0.5801057629598292,1.0306613306939603,-1.060734053632871,-0.1431864191278622,-1.3656083143024638,0.25186092308131053,-0.489832063905683,-0.5764917103103022
86,F1,05/10/14,Guingamp,Nantes,A,0,-0.16438388053456285,0.8131795950977693,-0.12969349938856178,1.0325040862325252,0.6224832219949136,-0.5108630859770129,-0.5801057629598292,-0.9628198159437945,-1.3937947889456632,-1.012072689618487,0.19435189699969263,-0.47458244680833495,-1.4542197390197895,-0.5764917103103022
87,F1,05/10/14,Lyon,Lille,H,2,-0.5640102832751088,0.594536678616855,0.086683464211963,0.6141004770199938,-0.10916822872223118,-0.026952602309532562,-0.5801057629598292,0.6319651013664093,0.16048864251403305,0.5084782837401064,0.05253733233586023,-0.11136076186351222,-1.4542197390197895,-0.5764917103103022
88,F1,05/10/14,Paris SG,Monaco,D,1,-0.9636366860156549,0.04792938741456938,-0.7788243901901362,0.056228998069952026,0.6224832219949136,0.45695788135794774,-0.5801057629598292,1.4293575600215112,0.04946839740976902,0.5084782837401064,-1.3656083143024638,-0.47458244680833495,-0.489832063905683,-0.5764917103103022
89,F1,05/10/14,St Etienne,Toulouse,A,0,0.23524252220598316,0.48521522037639786,0.7358143550135373,0.8930362164950146,-1.2066454047979485,-0.9947735696444931,-0.5801057629598292,-0.9628198159437945,0.6045696229310891,-0.3604079867505184,0.19435189699969263,0.978304292970956,-0.9720259014627363,-0.5764917103103022
90,F1,17/10/14,Lens,Paris SG,A,0,1.0344953276870752,-0.8266422785090876,-0.12969349938856178,-1.0595139598301315,-0.4749939540808036,0.45695788135794774,-0.5801057629598292,-0.16542735728869262,-0.5056328281115511,-0.3604079867505184,-0.23109179699180457,-0.47458244680833495,-0.0076382263486297845,-0.5764917103103022
91,F1,18/10/14,Lille,Guingamp,A,0,-0.9636366860156549,-0.06139207082588774,-0.5624474265896113,-0.7805782203551106,-1.2066454047979485,-1.4786840533119736,-0.5801057629598292,-0.5641235866162436,0.6045696229310891,0.07403514849479398,0.6197955909911899,-0.11136076186351222,-0.0076382263486297845,-0.5764917103103022
92,F1,18/10/14,Lorient,St Etienne,A,0,-0.9636366860156549,1.6877512610214263,-0.5624474265896113,0.19569686780746248,0.25665749663634124,-1.4786840533119736,-0.5801057629598292,-0.16542735728869262,-0.7276733183200791,-0.7948511219958307,-1.5074228789662962,0.6150826080261332,-0.489832063905683,1.180820247753968
93,F1,18/10/14,Metz,Rennes,D,1,-0.5640102832751088,-0.280034987306802,-0.12969349938856178,-0.6411103506176001,-1.5724711301565208,-0.026952602309532562,-0.5801057629598292,1.4293575600215112,0.38252913272256106,1.5945861218533874,0.9034247203188546,0.6150826080261332,-1.4542197390197895,-0.5764917103103022
94,F1,18/10/14,Monaco,Evian Thonon Gaillard,H,2,0.6348689249465291,-0.8266422785090876,-1.6443322445922353,0.47463260728248335,-0.10916822872223118,-1.4786840533119736,-0.5801057629598292,-0.9628198159437945,0.04946839740976902,-0.7948511219958307,0.05253733233586023,0.6150826080261332,0.47455561120842343,-0.5764917103103022
95,F1,18/10/14,Nantes,Reims,D,1,-0.5640102832751088,-1.8105354026732017,-1.6443322445922353,1.1719719559700357,-0.840819679439376,-0.9947735696444931,-0.5801057629598292,-0.16542735728869262,0.8266101131396172,-0.1431864191278622,1.045239284982687,0.6150826080261332,-0.489832063905683,-0.5764917103103022
96,F1,18/10/14,Nice,Bastia,A,0,-1.363263088756201,-2.2478212356350302,-1.4279552809917104,0.19569686780746248,0.9883089473534861,-0.5108630859770129,1.1426058881970538,-0.5641235866162436,-1.282774543841399,-1.4465158248637993,0.05253733233586023,0.978304292970956,-0.9720259014627363,-0.5764917103103022
97,F1,19/10/14,Bordeaux,Caen,D,1,-1.363263088756201,-0.17071352906634485,-0.5624474265896113,-1.896321178255194,0.25665749663634124,-2.446505020646934,1.1426058881970538,0.23326887203885832,0.4935493778268251,-0.7948511219958307,-0.23109179699180457,-0.47458244680833495,-1.9364135765768427,-0.5764917103103022
98,F1,19/10/14,Lyon,Montpellier,H,2,-0.5640102832751088,-1.1546066532304589,-0.9952013537906609,-0.6411103506176001,-0.840819679439376,-1.4786840533119736,-0.5801057629598292,1.828053789349062,-0.061551847694494996,0.9429214189854187,0.33616646166352504,0.25186092308131053,-1.4542197390197895,-0.5764917103103022
99,F1,19/10/14,Marseille,Toulouse,H,2,0.23524252220598316,0.48521522037639786,0.7358143550135373,0.8930362164950146,-1.2066454047979485,-0.9947735696444931,-0.5801057629598292,1.828053789349062,1.1596708484524092,2.0290292570986996,-0.37290636165563695,2.067969347805424,-0.9720259014627363,-0.5764917103103022
100,F1,24/10/14,Toulouse,Lens,A,0,-1.363263088756201,-1.0452851949900017,-0.7788243901901362,0.056228998069952026,-0.10916822872223118,-0.9947735696444931,2.8653175393539367,0.23326887203885832,0.4935493778268251,0.7256998513627626,0.9034247203188546,-1.2010258166979804,-0.9720259014627363,-0.5764917103103022
101,F1,25/10/14,Bastia,Monaco,A,0,-0.5640102832751088,-0.3893564455472591,-0.34607046298908656,0.6141004770199938,0.25665749663634124,1.4247788486929085,-0.5801057629598292,-1.3615160452713455,-2.2819567497797753,-1.4465158248637993,0.19435189699969263,0.978304292970956,-0.489832063905683,1.180820247753968
102,F1,25/10/14,Caen,Lorient,H,2,-1.7628894914967468,-1.5918924861922874,-1.86070920819276,-0.6411103506176001,-0.840819679439376,-0.5108630859770129,1.1426058881970538,-1.3615160452713455,-0.172572092798759,-0.5776295543731746,-1.9328665729577934,0.25186092308131053,-2.418607414133896,1.180820247753968
103,F1,25/10/14,Evian Thonon Gaillard,Nantes,A,0,-0.16438388053456285,0.3758937621359407,-0.34607046298908656,0.056228998069952026,1.7199603980706308,-0.5108630859770129,-0.5801057629598292,0.6319651013664093,-0.8386935634243431,-1.6637373924864556,0.4779810263273574,-0.11136076186351222,-1.4542197390197895,-0.5764917103103022
104,F1,25/10/14,Paris SG,Bordeaux,H,2,0.23524252220598316,-0.7173208202686304,-1.4279552809917104,-0.9200460900926211,-0.4749939540808036,-0.9947735696444931,-0.5801057629598292,1.0306613306939603,-0.8386935634243431,-0.1431864191278622,-1.0819791849747988,-0.47458244680833495,0.47455561120842343,-0.5764917103103022
105,F1,25/10/14,Reims,Montpellier,H,2,-0.5640102832751088,-1.1546066532304589,-0.9952013537906609,-0.6411103506176001,-0.840819679439376,-1.4786840533119736,-0.5801057629598292,-0.5641235866162436,-1.8378757693627192,-1.6637373924864556,1.1870538496465195,-0.8378041317531577,-0.9720259014627363,-0.5764917103103022
106,F1,26/10/14,Guingamp,Nice,A,0,-0.9636366860156549,-0.17071352906634485,-0.9952013537906609,0.6141004770199938,2.085786123429203,-0.026952602309532562,-0.5801057629598292,-0.9628198159437945,-0.061551847694494996,-0.5776295543731746,-0.7983500556471341,-1.2010258166979804,-1.4542197390197895,-0.5764917103103022
107,F1,26/10/14,Lyon,Marseille,H,2,1.0344953276870752,0.594536678616855,1.3849452458151117,0.3351647375449729,0.6224832219949136,-0.5108630859770129,-0.5801057629598292,3.024142477331715,0.9376303582438812,2.680693959966668,1.045239284982687,-0.11136076186351222,0.9567494487654766,-0.5764917103103022
108,F1,26/10/14,Rennes,Lille,H,2,-0.9636366860156549,2.343680010464169,1.1685682822145869,-0.7805782203551106,0.6224832219949136,0.45695788135794774,-0.5801057629598292,-0.5641235866162436,-0.283592337903023,-0.1431864191278622,-0.6565354909833018,-1.5642475016428032,-0.0076382263486297845,-0.5764917103103022
109,F1,26/10/14,St Etienne,Metz,H,2,0.6348689249465291,1.0318225115786834,1.6013222094156365,-0.6411103506176001,-0.4749939540808036,-0.9947735696444931,-0.5801057629598292,-0.9628198159437945,1.7147720739737293,-0.5776295543731746,0.19435189699969263,0.25186092308131053,-1.4542197390197895,-0.5764917103103022
110,F1,31/10/14,Monaco,Reims,D,1,-0.9636366860156549,-1.1546066532304589,-2.077086171793285,1.311439825707546,-0.840819679439376,0.45695788135794774,-0.5801057629598292,-0.5641235866162436,-0.3946125830072871,-0.3604079867505184,0.6197955909911899,0.25186092308131053,1.43894328632253,-0.5764917103103022
111,F1,01/11/14,Guingamp,Bastia,H,2,-1.363263088756201,-2.2478212356350302,-1.2115783173911858,0.19569686780746248,-0.4749939540808036,0.45695788135794774,1.1426058881970538,-0.9628198159437945,0.27150888761829706,-0.7948511219958307,-1.0819791849747988,0.6150826080261332,-1.4542197390197895,-0.5764917103103022
112,F1,01/11/14,Lille,St Etienne,D,1,-0.9636366860156549,1.6877512610214263,-0.12969349938856178,-0.08323887166755842,2.085786123429203,-0.9947735696444931,-0.5801057629598292,-0.9628198159437945,2.3808935445993136,1.160142986608075,-0.7983500556471341,0.6150826080261332,0.47455561120842343,-0.5764917103103022
113,F1,01/11/14,Lorient,Paris SG,A,0,0.23524252220598316,-1.0452851949900017,-0.7788243901901362,0.19569686780746248,-0.4749939540808036,1.4247788486929085,1.1426058881970538,-1.7602122745988964,-1.6158352791541912,-1.8809589601091117,-0.6565354909833018,-0.8378041317531577,-0.489832063905683,1.180820247753968
114,F1,01/11/14,Metz,Caen,H,2,-0.5640102832751088,-0.06139207082588774,-0.34607046298908656,-1.6173854387801734,-1.2066454047979485,-1.9625945369794537,-0.5801057629598292,0.6319651013664093,1.0486506033481453,1.5945861218533874,-0.6565354909833018,-0.47458244680833495,-0.9720259014627363,-0.5764917103103022
115,F1,01/11/14,Montpellier,Evian Thonon Gaillard,H,2,0.23524252220598316,-0.9359637367495447,-1.86070920819276,-0.08323887166755842,-0.4749939540808036,-0.9947735696444931,-0.5801057629598292,-0.5641235866162436,-1.1717542987371352,-1.012072689618487,-0.6565354909833018,-0.8378041317531577,-1.4542197390197895,-0.5764917103103022
116,F1,01/11/14,Nice,Lyon,A,0,1.833748133168167,0.48521522037639786,1.8176991730161614,3.542925741507713,-0.840819679439376,1.4247788486929085,-0.5801057629598292,-0.9628198159437945,-0.172572092798759,-1.012072689618487,0.6197955909911899,2.067969347805424,-0.0076382263486297845,-0.5764917103103022
117,F1,02/11/14,Bordeaux,Toulouse,H,2,-0.16438388053456285,1.1411439698191406,0.5194373914130126,0.3351647375449729,-0.4749939540808036,-0.9947735696444931,-0.5801057629598292,0.23326887203885832,-0.7276733183200791,-1.4465158248637993,-0.9401646203109666,-0.47458244680833495,-0.9720259014627363,-0.5764917103103022
118,F1,02/11/14,Marseille,Lens,H,2,-1.363263088756201,-1.0452851949900017,-0.7788243901901362,0.056228998069952026,-0.10916822872223118,-0.9947735696444931,2.8653175393539367,1.0306613306939603,0.6045696229310891,1.3773645542307311,0.33616646166352504,0.6150826080261332,-0.489832063905683,-0.5764917103103022
119,F1,02/11/14,Nantes,Rennes,D,1,-0.16438388053456285,0.48521522037639786,0.7358143550135373,-0.5016424808800898,0.25665749663634124,-0.026952602309532562,-0.5801057629598292,-0.16542735728869262,0.38252913272256106,-0.3604079867505184,0.05253733233586023,1.7047476628606015,-0.489832063905683,-0.5764917103103022
120,F1,07/11/14,Rennes,Lorient,H,2,-1.363263088756201,-0.3893564455472591,-0.7788243901901362,0.19569686780746248,1.3541346727120585,-0.026952602309532562,1.1426058881970538,-0.16542735728869262,0.4935493778268251,0.7256998513627626,-0.5147209263194693,0.25186092308131053,-0.0076382263486297845,-0.5764917103103022
121,F1,08/11/14,Bastia,Montpellier,H,2,-0.16438388053456285,-0.8266422785090876,0.086683464211963,-0.3621746111425793,-0.4749939540808036,-0.9947735696444931,-0.5801057629598292,-1.3615160452713455,-2.2819567497797753,-1.2292942572411432,0.19435189699969263,-0.47458244680833495,0.47455561120842343,1.180820247753968
122,F1,08/11/14,Caen,Nantes,A,0,-0.5640102832751088,-0.3893564455472591,-0.5624474265896113,-0.22270674140506885,-0.10916822872223118,0.940868365025428,-0.5801057629598292,-0.5641235866162436,-0.061551847694494996,-0.3604079867505184,-1.6492374436301285,-1.2010258166979804,-1.9364135765768427,-0.5764917103103022
123,F1,08/11/14,Evian Thonon Gaillard,Nice,H,2,-0.9636366860156549,-0.17071352906634485,-0.9952013537906609,0.6141004770199938,-0.4749939540808036,0.940868365025428,-0.5801057629598292,0.23326887203885832,-0.9497138085286071,-1.8809589601091117,-0.08927723232797218,-0.47458244680833495,-0.9720259014627363,-0.5764917103103022
124,F1,08/11/14,Lens,Bordeaux,A,0,0.23524252220598316,-0.06139207082588774,-1.2115783173911858,-1.0595139598301315,-0.840819679439376,-0.9947735696444931,-0.5801057629598292,-1.3615160452713455,-1.060734053632871,-0.7948511219958307,0.05253733233586023,-0.11136076186351222,-0.9720259014627363,2.938132205818238
125,F1,08/11/14,Toulouse,Metz,H,2,0.6348689249465291,0.1572508456550265,0.5194373914130126,-0.22270674140506885,-0.4749939540808036,-0.5108630859770129,-0.5801057629598292,-0.16542735728869262,1.1596708484524092,0.5084782837401064,0.33616646166352504,-0.47458244680833495,-0.9720259014627363,-0.5764917103103022
126,F1,09/11/14,Lyon,Guingamp,H,2,-0.5640102832751088,-0.06139207082588774,-0.5624474265896113,-0.6411103506176001,0.25665749663634124,-0.9947735696444931,-0.5801057629598292,1.828053789349062,0.4935493778268251,1.8118076894760435,3.5979014489316703,-0.8378041317531577,1.43894328632253,-0.5764917103103022
127,F1,09/11/14,Paris SG,Marseille,H,2,0.6348689249465291,0.3758937621359407,0.9521913186140621,-0.22270674140506885,0.25665749663634124,-0.026952602309532562,1.1426058881970538,0.23326887203885832,-1.060734053632871,-0.7948511219958307,0.19435189699969263,-0.47458244680833495,1.43894328632253,1.180820247753968
128,F1,09/11/14,Reims,Lille,H,2,-0.5640102832751088,2.780965843425997,2.466830063817736,-1.477917569042663,-0.10916822872223118,1.4247788486929085,-0.5801057629598292,-0.9628198159437945,-1.1717542987371352,-2.0981805277317678,1.3288684143103517,-0.8378041317531577,0.47455561120842343,-0.5764917103103022
129,F1,09/11/14,St Etienne,Monaco,D,1,-0.5640102832751088,-1.1546066532304589,-0.7788243901901362,-0.22270674140506885,-0.10916822872223118,0.45695788135794774,-0.5801057629598292,-0.9628198159437945,1.7147720739737293,-0.1431864191278622,-0.08927723232797218,2.067969347805424,-0.9720259014627363,-0.5764917103103022
130,F1,21/11/14,Metz,Paris SG,A,0,0.6348689249465291,-0.06139207082588774,0.7358143550135373,0.47463260728248335,-1.2066454047979485,0.45695788135794774,1.1426058881970538,0.6319651013664093,0.16048864251403305,0.5084782837401064,-0.23109179699180457,-0.47458244680833495,-0.489832063905683,-0.5764917103103022
131,F1,22/11/14,Bastia,Lyon,D,1,1.833748133168167,0.3758937621359407,1.8176991730161614,3.542925741507713,0.6224832219949136,1.4247788486929085,-0.5801057629598292,-0.5641235866162436,-1.6158352791541912,-0.1431864191278622,1.6124975436380167,-0.8378041317531577,0.47455561120842343,-0.5764917103103022
132,F1,22/11/14,Guingamp,Rennes,A,0,0.23524252220598316,-0.3893564455472591,0.5194373914130126,-0.22270674140506885,0.25665749663634124,-0.026952602309532562,-0.5801057629598292,-0.5641235866162436,-0.061551847694494996,-0.5776295543731746,-0.6565354909833018,0.25186092308131053,-0.9720259014627363,-0.5764917103103022
133,F1,22/11/14,Lorient,Lens,H,2,-0.9636366860156549,-1.1546066532304589,-1.2115783173911858,-0.6411103506176001,-1.5724711301565208,-0.9947735696444931,2.8653175393539367,-1.3615160452713455,-0.3946125830072871,-0.7948511219958307,0.19435189699969263,1.3415259779157787,-0.0076382263486297845,1.180820247753968
134,F1,22/11/14,Monaco,Caen,D,1,-0.16438388053456285,-0.17071352906634485,0.086683464211963,-1.3384496993051525,-0.4749939540808036,-1.9625945369794537,-0.5801057629598292,-0.5641235866162436,-1.1717542987371352,-0.7948511219958307,-0.23109179699180457,-0.11136076186351222,0.47455561120842343,-0.5764917103103022
135,F1,22/11/14,Nice,Reims,D,1,-0.16438388053456285,-0.280034987306802,-0.34607046298908656,1.0325040862325252,0.25665749663634124,0.940868365025428,-0.5801057629598292,-0.9628198159437945,-0.172572092798759,-1.012072689618487,0.6197955909911899,-0.47458244680833495,0.9567494487654766,-0.5764917103103022
136,F1,23/11/14,Marseille,Bordeaux,H,2,0.23524252220598316,-0.06139207082588774,-1.2115783173911858,-1.0595139598301315,-0.840819679439376,-0.9947735696444931,-0.5801057629598292,0.6319651013664093,0.38252913272256106,0.9429214189854187,-0.23109179699180457,0.25186092308131053,-0.0076382263486297845,1.180820247753968
137,F1,23/11/14,Montpellier,Toulouse,H,2,-0.16438388053456285,-0.17071352906634485,-0.12969349938856178,1.4509076954450564,-0.4749939540808036,-1.4786840533119736,-0.5801057629598292,-0.16542735728869262,-0.8386935634243431,0.07403514849479398,-0.37290636165563695,-0.47458244680833495,-0.9720259014627363,-0.5764917103103022
138,F1,23/11/14,Nantes,St Etienne,D,1,-0.9636366860156549,0.48521522037639786,-0.9952013537906609,-1.0595139598301315,1.7199603980706308,-0.5108630859770129,-0.5801057629598292,-0.5641235866162436,-0.3946125830072871,-0.5776295543731746,-0.23109179699180457,-0.11136076186351222,0.9567494487654766,-0.5764917103103022
139,F1,28/11/14,Marseille,Nantes,H,2,-0.9636366860156549,-0.7173208202686304,0.086683464211963,0.3351647375449729,-0.840819679439376,0.940868365025428,-0.5801057629598292,1.0306613306939603,1.7147720739737293,1.8118076894760435,0.19435189699969263,1.3415259779157787,-0.489832063905683,1.180820247753968
140,F1,29/11/14,Caen,Montpellier,D,1,0.6348689249465291,0.26657230389548364,0.9521913186140621,0.47463260728248335,-0.10916822872223118,-0.9947735696444931,-0.5801057629598292,-0.16542735728869262,-0.172572092798759,0.07403514849479398,-1.3656083143024638,-0.47458244680833495,-1.9364135765768427,-0.5764917103103022
141,F1,29/11/14,Lens,Metz,H,2,0.23524252220598316,-0.17071352906634485,-0.5624474265896113,0.056228998069952026,0.25665749663634124,1.4247788486929085,-0.5801057629598292,-0.9628198159437945,-1.1717542987371352,-1.2292942572411432,-0.6565354909833018,-1.5642475016428032,-0.9720259014627363,2.938132205818238
142,F1,29/11/14,Paris SG,Nice,H,2,-1.363263088756201,0.1572508456550265,-0.7788243901901362,0.6141004770199938,0.6224832219949136,1.4247788486929085,-0.5801057629598292,0.6319651013664093,-0.061551847694494996,0.7256998513627626,0.4779810263273574,-1.2010258166979804,0.47455561120842343,1.180820247753968
143,F1,29/11/14,Reims,Bastia,H,2,-0.5640102832751088,-1.263928111470916,-0.34607046298908656,1.8693113046575878,-0.4749939540808036,1.9086893323603886,-0.5801057629598292,-0.16542735728869262,-0.283592337903023,-0.3604079867505184,1.045239284982687,0.25186092308131053,0.9567494487654766,-0.5764917103103022
144,F1,29/11/14,Rennes,Monaco,H,2,0.23524252220598316,0.7038581368573121,0.9521913186140621,-0.7805782203551106,-1.9382968555150932,-0.5108630859770129,-0.5801057629598292,0.23326887203885832,-0.3946125830072871,0.5084782837401064,-0.23109179699180457,0.25186092308131053,-0.0076382263486297845,-0.5764917103103022
145,F1,29/11/14,Toulouse,Lorient,A,0,-0.9636366860156549,0.48521522037639786,1.1685682822145869,0.47463260728248335,-0.840819679439376,-0.026952602309532562,-0.5801057629598292,-0.16542735728869262,-0.172572092798759,-0.1431864191278622,1.4706829789741842,-0.47458244680833495,-1.4542197390197895,-0.5764917103103022
