,0,1,2,3,4,5,6,TeamName
0,0.6319651013664093,1.7147720739737293,0.2912567161174502,-0.08927723232797218,-0.47458244680833495,-0.489832063905683,1.180820247753968,Nantes
1,-0.9628198159437945,0.8266101131396172,0.07403514849479398,-0.5147209263194693,2.7944127176950695,-0.489832063905683,-0.5764917103103022,Lille
2,-0.16542735728869262,0.6045696229310891,0.9429214189854187,-1.2237937496386313,-0.11136076186351222,-0.489832063905683,-0.5764917103103022,Reims
3,1.4293575600215112,0.38252913272256106,0.07403514849479398,-1.0819791849747988,-0.11136076186351222,-0.489832063905683,1.180820247753968,Bastia
4,-0.5641235866162436,-1.060734053632871,-1.012072689618487,0.33616646166352504,0.978304292970956,-0.489832063905683,-0.5764917103103022,Evian Thonon Gaillard
5,2.625446248004164,-0.5056328281115511,0.9429214189854187,-2.0746811376216256,-1.2010258166979804,-0.489832063905683,-0.5764917103103022,Guingamp
6,0.23326887203885832,-0.6166530732158151,0.2912567161174502,-0.23109179699180457,0.25186092308131053,0.9567494487654766,-0.5764917103103022,Lyon
7,1.4293575600215112,1.4927315837652013,2.4634723923440123,-0.7983500556471341,0.6150826080261332,-0.0076382263486297845,-0.5764917103103022,Montpellier
8,1.4293575600215112,1.1596708484524092,1.8118076894760435,0.9034247203188546,0.6150826080261332,-0.0076382263486297845,-0.5764917103103022,Nice
9,-0.16542735728869262,-0.061551847694494996,0.07403514849479398,0.33616646166352504,-0.8378041317531577,1.43894328632253,1.180820247753968,St Etienne
10,1.4293575600215112,-0.172572092798759,0.5084782837401064,-0.6565354909833018,-0.47458244680833495,-0.9720259014627363,-0.5764917103103022,Lorient
11,-0.5641235866162436,-0.3946125830072871,-1.2292942572411432,1.3288684143103517,-0.11136076186351222,0.47455561120842343,-0.5764917103103022,Metz
12,0.6319651013664093,-0.8386935634243431,0.9429214189854187,-0.6565354909833018,-0.11136076186351222,-0.0076382263486297845,-0.5764917103103022,Monaco
13,2.226750018676613,-0.283592337903023,1.160142986608075,-0.5147209263194693,0.25186092308131053,0.9567494487654766,-0.5764917103103022,Toulouse
14,-0.16542735728869262,0.6045696229310891,0.2912567161174502,-1.5074228789662962,1.3415259779157787,-0.9720259014627363,1.180820247753968,Bordeaux
15,-1.7602122745988964,-1.8378757693627192,-1.4465158248637993,-0.37290636165563695,-0.8378041317531577,0.47455561120842343,1.180820247753968,Lens
16,0.6319651013664093,0.9376303582438812,1.160142986608075,2.037941237629514,-1.5642475016428032,0.9567494487654766,-0.5764917103103022,Marseille
17,0.23326887203885832,0.38252913272256106,1.5945861218533874,0.4779810263273574,0.978304292970956,0.47455561120842343,-0.5764917103103022,Caen
18,0.6319651013664093,1.0486506033481453,0.9429214189854187,1.1870538496465195,-0.47458244680833495,0.47455561120842343,-0.5764917103103022,Rennes
19,-0.16542735728869262,0.38252913272256106,-0.1431864191278622,1.4706829789741842,-0.8378041317531577,-0.489832063905683,-0.5764917103103022,Paris SG
20,1.828053789349062,2.7139542799121057,2.8979155275893245,0.05253733233586023,-0.8378041317531577,-1.9364135765768427,-0.5764917103103022,Troyes
21,-0.16542735728869262,-0.061551847694494996,1.160142986608075,0.33616646166352504,0.978304292970956,0.9567494487654766,-0.5764917103103022,Angers
22,0.23326887203885832,-0.172572092798759,0.07403514849479398,1.3288684143103517,0.6150826080261332,0.9567494487654766,1.180820247753968,Ajaccio GFCO
23,-0.16542735728869262,-1.060734053632871,-1.2292942572411432,0.4779810263273574,-0.8378041317531577,-0.0076382263486297845,-0.5764917103103022,Dijon
24,2.625446248004164,2.6029340348078414,3.115137095211981,-0.7983500556471341,0.6150826080261332,-0.9720259014627363,-0.5764917103103022,Nancy
25,-0.9628198159437945,0.7155898680353532,0.2912567161174502,-0.37290636165563695,-1.2010258166979804,-1.4542197390197895,-0.5764917103103022,Amiens
26,-1.3615160452713455,-0.172572092798759,-0.5776295543731746,0.6197955909911899,-0.47458244680833495,0.47455561120842343,1.180820247753968,Strasbourg
27,1.0306613306939603,0.27150888761829706,0.5084782837401064,1.045239284982687,-0.11136076186351222,-0.0076382263486297845,-0.5764917103103022,Nimes
28,-0.16542735728869262,1.2706910935566733,1.5945861218533874,-0.23109179699180457,0.978304292970956,-0.9720259014627363,1.180820247753968,Brest
